,ID,TARGET
68947,138101,1
68948,138104,0
68949,138105,0
68950,138108,1
68951,138110,0
68952,138111,1
68953,138112,1
68954,138114,1
68955,138115,0
68956,138116,0
68957,138118,0
68958,138120,0
68959,138121,0
68960,138122,0
68961,138123,0
68962,138124,0
68963,138126,1
68964,138130,0
68965,138131,0
68966,138132,0
68967,138133,0
68968,138134,0
68969,138138,0
68970,138139,0
68971,138146,0
68972,138148,1
68973,138149,0
68974,138150,0
68975,138153,0
68976,138155,1
68977,138157,0
68978,138158,1
68979,138159,0
68980,138160,1
68981,138161,1
68982,138162,0
68983,138164,0
68984,138165,0
68985,138167,1
68986,138168,0
68987,138170,0
68988,138176,1
68989,138181,0
68990,138183,1
68991,138184,0
68992,138185,0
68993,138186,0
68994,138190,0
68995,138192,0
68996,138193,0
68997,138194,0
68998,138195,1
68999,138199,0
69000,138204,0
69001,138205,0
69002,138206,0
69003,138208,0
69004,138210,0
69005,138211,0
69006,138212,0
69007,138214,0
69008,138218,0
69009,138219,0
69010,138220,0
69011,138221,0
69012,138222,1
69013,138225,0
69014,138226,0
69015,138230,0
69016,138231,0
69017,138233,0
69018,138234,0
69019,138238,0
69020,138240,0
69021,138241,0
69022,138244,0
69023,138248,1
69024,138252,0
69025,138257,1
69026,138258,0
69027,138259,0
69028,138262,1
69029,138267,0
69030,138269,1
69031,138272,1
69032,138276,1
69033,138277,1
69034,138280,0
69035,138283,0
69036,138285,0
69037,138286,0
69038,138287,0
69039,138292,1
69040,138293,0
69041,138295,1
69042,138296,0
69043,138301,1
69044,138302,0
69045,138303,0
69046,138304,0
69047,138307,0
69048,138309,0
69049,138313,1
69050,138314,0
69051,138319,0
69052,138322,0
69053,138326,0
69054,138327,1
69055,138330,1
69056,138333,0
69057,138335,0
69058,138336,1
69059,138337,0
69060,138340,0
69061,138341,0
69062,138343,0
69063,138344,0
69064,138345,0
69065,138347,1
69066,138348,1
69067,138349,0
69068,138351,0
69069,138352,0
69070,138353,0
69071,138355,0
69072,138358,0
69073,138364,0
69074,138368,0
69075,138370,1
69076,138371,0
69077,138373,0
69078,138375,0
69079,138376,0
69080,138380,1
69081,138383,0
69082,138384,0
69083,138385,0
69084,138387,1
69085,138388,1
69086,138391,0
69087,138392,0
69088,138395,0
69089,138397,0
69090,138398,0
69091,138399,0
69092,138401,0
69093,138402,0
69094,138403,0
69095,138407,0
69096,138409,1
69097,138410,0
69098,138411,0
69099,138412,0
69100,138413,0
69101,138415,0
69102,138417,0
69103,138418,0
69104,138421,0
69105,138422,0
69106,138423,0
69107,138427,0
69108,138429,0
69109,138431,0
69110,138432,0
69111,138435,1
69112,138437,0
69113,138438,0
69114,138440,1
69115,138443,0
69116,138444,0
69117,138445,1
69118,138447,0
69119,138448,1
69120,138449,0
69121,138450,1
69122,138451,0
69123,138453,0
69124,138455,1
69125,138459,0
69126,138460,0
69127,138461,0
69128,138466,0
69129,138467,0
69130,138471,0
69131,138472,0
69132,138473,0
69133,138474,0
69134,138475,1
69135,138476,0
69136,138477,0
69137,138478,0
69138,138481,0
69139,138484,1
69140,138485,0
69141,138487,0
69142,138489,0
69143,138491,0
69144,138492,0
69145,138493,0
69146,138494,1
69147,138496,0
69148,138498,0
69149,138500,0
69150,138501,0
69151,138507,0
69152,138510,0
69153,138511,0
69154,138513,0
69155,138514,1
69156,138515,0
69157,138516,0
69158,138517,0
69159,138518,0
69160,138520,0
69161,138521,0
69162,138524,0
69163,138526,0
69164,138527,0
69165,138531,1
69166,138532,0
69167,138534,0
69168,138536,0
69169,138538,0
69170,138541,0
69171,138543,1
69172,138544,0
69173,138548,0
69174,138552,0
69175,138554,1
69176,138557,0
69177,138558,0
69178,138559,0
69179,138561,0
69180,138564,1
69181,138565,0
69182,138569,0
69183,138574,0
69184,138575,0
69185,138577,0
69186,138578,1
69187,138579,0
69188,138580,0
69189,138585,0
69190,138586,0
69191,138588,1
69192,138589,0
69193,138590,0
69194,138593,1
69195,138595,0
69196,138599,0
69197,138602,0
69198,138603,0
69199,138606,0
69200,138607,0
69201,138608,0
69202,138610,0
69203,138612,0
69204,138613,0
69205,138615,0
69206,138618,0
69207,138620,1
69208,138621,0
69209,138625,0
69210,138626,0
69211,138627,0
69212,138628,0
69213,138629,0
69214,138630,1
69215,138631,0
69216,138632,0
69217,138635,1
69218,138636,0
69219,138638,0
69220,138642,0
69221,138645,0
69222,138646,1
69223,138649,0
69224,138650,0
69225,138651,0
69226,138652,0
69227,138655,1
69228,138657,0
69229,138659,1
69230,138660,1
69231,138661,0
69232,138662,0
69233,138664,0
69234,138666,0
69235,138668,0
69236,138672,1
69237,138673,0
69238,138675,1
69239,138676,0
69240,138678,0
69241,138681,1
69242,138683,0
69243,138688,1
69244,138690,1
69245,138691,0
69246,138694,0
69247,138699,1
69248,138700,0
69249,138701,0
69250,138702,0
69251,138703,0
69252,138705,0
69253,138708,1
69254,138709,1
69255,138711,0
69256,138714,0
69257,138715,0
69258,138717,0
69259,138718,0
69260,138720,1
69261,138721,0
69262,138722,0
69263,138724,1
69264,138726,0
69265,138727,0
69266,138728,0
69267,138729,0
69268,138730,0
69269,138736,0
69270,138737,1
69271,138738,0
69272,138740,0
69273,138741,0
69274,138742,0
69275,138744,0
69276,138747,0
69277,138750,0
69278,138754,0
69279,138758,0
69280,138761,0
69281,138763,0
69282,138764,0
69283,138765,0
69284,138767,1
69285,138769,0
69286,138770,0
69287,138771,1
69288,138775,0
69289,138776,1
69290,138778,0
69291,138781,1
69292,138783,0
69293,138786,0
69294,138787,0
69295,138788,0
69296,138789,0
69297,138791,0
69298,138798,0
69299,138800,0
69300,138803,0
69301,138804,0
69302,138805,0
69303,138807,1
69304,138810,0
69305,138811,0
69306,138814,0
69307,138816,0
69308,138817,0
69309,138818,0
69310,138819,0
69311,138821,1
69312,138824,0
69313,138826,0
69314,138829,1
69315,138835,0
69316,138836,0
69317,138838,1
69318,138842,0
69319,138843,0
69320,138847,0
69321,138849,0
69322,138851,0
69323,138853,0
69324,138854,1
69325,138856,0
69326,138858,0
69327,138859,0
69328,138860,0
69329,138861,0
69330,138862,0
69331,138863,0
69332,138864,0
69333,138868,1
69334,138869,0
69335,138872,0
69336,138873,0
69337,138875,0
69338,138876,0
69339,138877,0
69340,138878,1
69341,138879,0
69342,138883,1
69343,138885,0
69344,138886,0
69345,138887,0
69346,138890,0
69347,138891,0
69348,138896,0
69349,138898,0
69350,138900,0
69351,138901,0
69352,138903,0
69353,138905,1
69354,138906,0
69355,138909,0
69356,138912,0
69357,138916,0
69358,138917,1
69359,138918,0
69360,138924,0
69361,138926,1
69362,138927,0
69363,138928,0
69364,138929,0
69365,138930,0
69366,138931,0
69367,138932,0
69368,138933,0
69369,138936,1
69370,138937,0
69371,138938,0
69372,138939,0
69373,138940,1
69374,138941,0
69375,138942,0
69376,138944,0
69377,138945,0
69378,138946,0
69379,138948,0
69380,138950,0
69381,138954,0
69382,138955,1
69383,138956,0
69384,138959,1
69385,138960,0
69386,138966,0
69387,138968,0
69388,138969,0
69389,138970,0
69390,138971,0
69391,138972,0
69392,138973,0
69393,138975,0
69394,138976,0
69395,138977,0
69396,138978,0
69397,138979,0
69398,138980,1
69399,138981,1
69400,138983,0
69401,138984,0
69402,138988,0
69403,138990,0
69404,138991,0
69405,138992,1
69406,138996,0
69407,139005,0
69408,139006,0
69409,139007,0
69410,139008,0
69411,139009,0
69412,139010,0
69413,139011,1
69414,139014,0
69415,139015,0
69416,139016,0
69417,139017,1
69418,139019,0
69419,139025,0
69420,139027,0
69421,139028,0
69422,139030,0
69423,139031,0
69424,139032,1
69425,139033,0
69426,139034,0
69427,139035,0
69428,139038,0
69429,139040,1
69430,139042,0
69431,139043,0
69432,139044,0
69433,139046,0
69434,139048,1
69435,139051,0
69436,139052,0
69437,139053,0
69438,139055,0
69439,139056,1
69440,139064,0
69441,139065,0
69442,139067,0
69443,139069,0
69444,139071,0
69445,139077,1
69446,139081,1
69447,139082,1
69448,139083,0
69449,139084,0
69450,139085,0
69451,139088,1
69452,139089,0
69453,139091,0
69454,139092,0
69455,139093,1
69456,139101,0
69457,139103,0
69458,139106,0
69459,139108,0
69460,139109,0
69461,139111,0
69462,139113,0
69463,139114,0
69464,139116,1
69465,139117,0
69466,139119,0
69467,139121,0
69468,139122,0
69469,139124,0
69470,139126,0
69471,139127,1
69472,139128,1
69473,139129,0
69474,139132,0
69475,139133,0
69476,139135,0
69477,139136,0
69478,139137,0
69479,139138,0
69480,139139,0
69481,139140,0
69482,139143,0
69483,139144,0
69484,139146,0
69485,139150,0
69486,139155,1
69487,139156,0
69488,139158,0
69489,139161,0
69490,139163,0
69491,139165,0
69492,139166,1
69493,139172,0
69494,139175,0
69495,139177,1
69496,139178,0
69497,139179,0
69498,139181,0
69499,139183,0
69500,139186,1
69501,139187,0
69502,139188,0
69503,139192,0
69504,139195,0
69505,139196,1
69506,139199,0
69507,139210,0
69508,139212,1
69509,139213,0
69510,139216,0
69511,139217,0
69512,139218,0
69513,139219,0
69514,139220,0
69515,139223,0
69516,139224,0
69517,139226,0
69518,139229,0
69519,139230,0
69520,139232,1
69521,139233,1
69522,139235,0
69523,139238,0
69524,139243,0
69525,139244,0
69526,139245,0
69527,139247,1
69528,139248,0
69529,139249,1
69530,139252,0
69531,139254,0
69532,139255,0
69533,139256,0
69534,139257,0
69535,139263,0
69536,139270,0
69537,139271,0
69538,139276,0
69539,139277,0
69540,139282,0
69541,139284,1
69542,139285,0
69543,139286,0
69544,139287,0
69545,139289,0
69546,139290,0
69547,139292,1
69548,139294,0
69549,139295,0
69550,139298,1
69551,139302,0
69552,139305,0
69553,139309,0
69554,139315,0
69555,139316,0
69556,139318,1
69557,139319,0
69558,139321,0
69559,139323,0
69560,139324,0
69561,139325,0
69562,139326,1
69563,139328,0
69564,139329,0
69565,139331,1
69566,139334,0
69567,139335,0
69568,139341,0
69569,139343,0
69570,139344,0
69571,139345,0
69572,139347,0
69573,139348,0
69574,139349,0
69575,139350,1
69576,139353,0
69577,139354,0
69578,139355,0
69579,139356,0
69580,139357,1
69581,139359,0
69582,139361,0
69583,139362,0
69584,139365,0
69585,139366,0
69586,139371,0
69587,139372,0
69588,139373,0
69589,139374,0
69590,139375,0
69591,139377,0
69592,139378,1
69593,139379,0
69594,139382,1
69595,139383,1
69596,139384,0
69597,139385,0
69598,139387,1
69599,139389,1
69600,139390,0
69601,139391,0
69602,139392,0
69603,139393,0
69604,139395,1
69605,139396,0
69606,139398,0
69607,139399,0
69608,139400,1
69609,139402,0
69610,139403,1
69611,139404,0
69612,139405,0
69613,139406,1
69614,139409,0
69615,139410,0
69616,139411,0
69617,139413,0
69618,139415,1
69619,139416,1
69620,139422,0
69621,139424,0
69622,139425,0
69623,139426,0
69624,139427,1
69625,139428,0
69626,139429,0
69627,139430,0
69628,139431,1
69629,139432,1
69630,139436,1
69631,139441,0
69632,139442,1
69633,139444,0
69634,139445,0
69635,139448,0
69636,139449,0
69637,139450,0
69638,139452,0
69639,139459,0
69640,139460,0
69641,139463,0
69642,139464,0
69643,139469,0
69644,139470,0
69645,139471,0
69646,139484,0
69647,139485,1
69648,139486,0
69649,139487,1
69650,139488,0
69651,139489,0
69652,139490,0
69653,139492,0
69654,139493,0
69655,139495,1
69656,139496,0
69657,139497,1
69658,139498,0
69659,139500,0
69660,139501,0
69661,139504,0
69662,139514,0
69663,139515,1
69664,139517,0
69665,139519,0
69666,139522,0
69667,139523,0
69668,139524,1
69669,139525,0
69670,139526,0
69671,139529,0
69672,139532,1
69673,139533,0
69674,139535,1
69675,139541,0
69676,139543,0
69677,139544,0
69678,139546,0
69679,139547,0
69680,139549,0
69681,139551,0
69682,139553,0
69683,139555,1
69684,139556,1
69685,139558,0
69686,139560,0
69687,139562,1
69688,139568,0
69689,139569,0
69690,139571,1
69691,139573,0
69692,139574,0
69693,139580,0
69694,139581,1
69695,139582,1
69696,139584,0
69697,139585,1
69698,139586,0
69699,139588,0
69700,139590,0
69701,139591,0
69702,139593,0
69703,139594,0
69704,139595,0
69705,139596,0
69706,139598,0
69707,139601,0
69708,139603,0
69709,139606,0
69710,139607,0
69711,139610,1
69712,139611,0
69713,139613,0
69714,139614,0
69715,139616,0
69716,139618,0
69717,139620,0
69718,139622,1
69719,139623,0
69720,139625,1
69721,139626,0
69722,139628,0
69723,139630,0
69724,139632,0
69725,139638,0
69726,139640,0
69727,139641,0
69728,139642,0
69729,139646,0
69730,139648,0
69731,139651,0
69732,139653,0
69733,139655,0
69734,139656,0
69735,139662,0
69736,139663,1
69737,139664,0
69738,139670,0
69739,139671,0
69740,139674,0
69741,139675,0
69742,139676,0
69743,139677,0
69744,139678,0
69745,139679,1
69746,139682,0
69747,139683,0
69748,139685,0
69749,139686,0
69750,139688,0
69751,139693,0
69752,139694,0
69753,139696,1
69754,139698,0
69755,139699,0
69756,139703,1
69757,139704,1
69758,139705,1
69759,139706,1
69760,139707,0
69761,139708,0
69762,139709,0
69763,139710,0
69764,139711,1
69765,139712,0
69766,139713,0
69767,139715,0
69768,139716,0
69769,139719,1
69770,139720,1
69771,139721,0
69772,139725,0
69773,139727,0
69774,139729,1
69775,139735,1
69776,139739,0
69777,139740,0
69778,139742,1
69779,139746,0
69780,139749,0
69781,139750,0
69782,139751,1
69783,139754,0
69784,139760,1
69785,139762,0
69786,139763,0
69787,139764,0
69788,139766,0
69789,139767,0
69790,139771,1
69791,139772,0
69792,139773,0
69793,139776,0
69794,139778,1
69795,139779,1
69796,139780,0
69797,139784,0
69798,139786,0
69799,139787,0
69800,139788,0
69801,139791,0
69802,139792,1
69803,139793,0
69804,139796,0
69805,139801,0
69806,139803,1
69807,139807,1
69808,139809,1
69809,139810,0
69810,139812,0
69811,139813,0
69812,139815,0
69813,139816,1
69814,139819,0
69815,139821,0
69816,139823,1
69817,139825,1
69818,139826,1
69819,139829,1
69820,139830,0
69821,139832,1
69822,139837,0
69823,139839,1
69824,139840,0
69825,139842,0
69826,139843,0
69827,139844,0
69828,139846,0
69829,139850,0
69830,139851,0
69831,139853,0
69832,139854,1
69833,139858,0
69834,139859,0
69835,139861,0
69836,139862,0
69837,139863,1
69838,139864,0
69839,139865,1
69840,139866,0
69841,139867,0
69842,139868,1
69843,139873,0
69844,139880,0
69845,139881,1
69846,139884,0
69847,139885,1
69848,139888,0
69849,139889,0
69850,139894,1
69851,139901,0
69852,139904,0
69853,139905,1
69854,139906,0
69855,139911,1
69856,139913,1
69857,139914,0
69858,139915,0
69859,139916,1
69860,139920,0
69861,139922,0
69862,139924,0
69863,139927,1
69864,139929,0
69865,139930,0
69866,139934,0
69867,139935,0
69868,139937,1
69869,139942,1
69870,139945,0
69871,139946,1
69872,139947,0
69873,139948,1
69874,139949,0
69875,139950,1
69876,139951,0
69877,139952,0
69878,139954,1
69879,139957,0
69880,139958,0
69881,139959,0
69882,139960,0
69883,139961,0
69884,139962,0
69885,139964,0
69886,139965,0
69887,139966,1
69888,139967,0
69889,139971,0
69890,139973,0
69891,139974,0
69892,139978,1
69893,139979,0
69894,139980,1
69895,139982,0
69896,139983,0
69897,139989,1
69898,139991,0
69899,139993,1
69900,139999,1
69901,140000,1
69902,140003,0
69903,140004,0
69904,140006,0
69905,140010,0
69906,140013,0
69907,140015,1
69908,140022,0
69909,140023,0
69910,140024,1
69911,140026,1
69912,140028,1
69913,140029,0
69914,140031,0
69915,140034,0
69916,140035,0
69917,140037,1
69918,140040,0
69919,140041,0
69920,140042,0
69921,140045,0
69922,140051,0
69923,140053,0
69924,140054,0
69925,140055,1
69926,140058,0
69927,140059,0
69928,140060,0
69929,140065,0
69930,140069,0
69931,140072,0
69932,140073,0
69933,140076,0
69934,140082,0
69935,140083,0
69936,140085,0
69937,140088,0
69938,140090,0
69939,140091,0
69940,140093,0
69941,140095,1
69942,140099,0
69943,140100,0
69944,140101,1
69945,140103,0
69946,140105,1
69947,140106,0
69948,140108,0
69949,140113,0
69950,140115,0
69951,140116,0
69952,140117,0
69953,140118,0
69954,140120,0
69955,140121,0
69956,140122,0
69957,140123,0
69958,140124,0
69959,140125,0
69960,140127,0
69961,140128,0
69962,140129,0
69963,140130,0
69964,140131,0
69965,140132,0
69966,140137,0
69967,140140,0
69968,140144,1
69969,140145,0
69970,140146,0
69971,140150,1
69972,140153,0
69973,140154,1
69974,140155,0
69975,140156,0
69976,140157,1
69977,140160,1
69978,140162,0
69979,140168,0
69980,140169,0
69981,140171,0
69982,140173,0
69983,140174,0
69984,140178,0
69985,140180,1
69986,140181,0
69987,140183,0
69988,140184,0
69989,140185,0
69990,140186,1
69991,140187,1
69992,140188,0
69993,140189,0
69994,140190,0
69995,140192,0
69996,140193,0
69997,140194,1
69998,140196,0
69999,140201,0
70000,140204,1
70001,140207,0
70002,140209,1
70003,140210,0
70004,140212,0
70005,140214,0
70006,140216,0
70007,140217,1
70008,140219,0
70009,140220,0
70010,140221,0
70011,140223,0
70012,140225,0
70013,140229,0
70014,140230,0
70015,140232,0
70016,140233,0
70017,140234,0
70018,140235,0
70019,140237,1
70020,140242,0
70021,140254,1
70022,140256,0
70023,140259,0
70024,140267,0
70025,140268,0
70026,140270,1
70027,140271,0
70028,140272,1
70029,140273,0
70030,140274,0
70031,140275,1
70032,140279,1
70033,140280,0
70034,140281,0
70035,140282,1
70036,140283,0
70037,140285,0
70038,140287,0
70039,140288,0
70040,140290,0
70041,140292,0
70042,140296,0
70043,140297,0
70044,140298,0
70045,140299,0
70046,140301,0
70047,140303,0
70048,140305,0
70049,140307,0
70050,140309,0
70051,140311,0
70052,140313,0
70053,140314,0
70054,140316,0
70055,140319,0
70056,140321,0
70057,140323,0
70058,140329,0
70059,140331,0
70060,140332,0
70061,140333,0
70062,140335,0
70063,140337,0
70064,140338,0
70065,140340,0
70066,140342,1
70067,140345,0
70068,140348,0
70069,140349,0
70070,140351,0
70071,140352,0
70072,140355,0
70073,140359,0
70074,140363,0
70075,140364,1
70076,140365,0
70077,140366,0
70078,140369,0
70079,140371,1
70080,140372,1
70081,140373,0
70082,140375,1
70083,140383,0
70084,140385,0
70085,140387,0
70086,140390,0
70087,140391,0
70088,140393,1
70089,140395,0
70090,140398,0
70091,140399,0
70092,140400,0
70093,140406,1
70094,140407,0
70095,140411,0
70096,140412,0
70097,140413,0
70098,140415,0
70099,140416,0
70100,140417,0
70101,140418,0
70102,140426,0
70103,140427,0
70104,140430,0
70105,140437,0
70106,140439,0
70107,140440,0
70108,140442,0
70109,140443,0
70110,140444,0
70111,140445,1
70112,140446,0
70113,140447,0
70114,140450,0
70115,140451,0
70116,140452,0
70117,140453,0
70118,140455,0
70119,140457,1
70120,140461,1
70121,140463,0
70122,140464,0
70123,140468,0
70124,140469,1
70125,140472,0
70126,140474,1
70127,140475,0
70128,140476,0
70129,140477,0
70130,140478,0
70131,140479,0
70132,140480,0
70133,140482,0
70134,140486,0
70135,140489,0
70136,140490,0
70137,140491,0
70138,140492,0
70139,140497,1
70140,140499,0
70141,140500,1
70142,140505,0
70143,140506,0
70144,140507,0
70145,140509,1
70146,140510,0
70147,140512,0
70148,140513,0
70149,140515,0
70150,140518,1
70151,140519,1
70152,140520,0
70153,140521,0
70154,140522,0
70155,140523,0
70156,140524,0
70157,140528,0
70158,140529,0
70159,140530,0
70160,140531,1
70161,140532,1
70162,140533,0
70163,140534,0
70164,140537,0
70165,140538,0
70166,140540,0
70167,140544,0
70168,140545,0
70169,140546,1
70170,140547,0
70171,140548,0
70172,140549,1
70173,140553,0
70174,140554,0
70175,140555,1
70176,140557,0
70177,140564,0
70178,140565,0
70179,140566,0
70180,140567,0
70181,140571,1
70182,140572,0
70183,140574,0
70184,140575,0
70185,140579,1
70186,140580,0
70187,140581,0
70188,140582,0
70189,140583,1
70190,140586,0
70191,140589,0
70192,140590,0
70193,140591,1
70194,140592,0
70195,140593,0
70196,140594,1
70197,140596,0
70198,140597,0
70199,140598,1
70200,140599,0
70201,140603,0
70202,140604,1
70203,140607,1
70204,140609,0
70205,140611,0
70206,140612,0
70207,140614,0
70208,140616,0
70209,140619,0
70210,140621,0
70211,140622,1
70212,140626,0
70213,140628,0
70214,140629,0
70215,140630,0
70216,140631,0
70217,140632,0
70218,140633,1
70219,140638,1
70220,140642,0
70221,140644,0
70222,140645,1
70223,140646,1
70224,140647,0
70225,140648,0
70226,140651,0
70227,140652,1
70228,140653,1
70229,140654,1
70230,140656,0
70231,140659,0
70232,140661,0
70233,140663,0
70234,140666,1
70235,140667,1
70236,140669,0
70237,140670,0
70238,140671,0
70239,140672,1
70240,140673,0
70241,140674,1
70242,140675,1
70243,140676,1
70244,140678,0
70245,140679,1
70246,140682,0
70247,140683,1
70248,140684,0
70249,140685,0
70250,140689,0
70251,140694,1
70252,140695,1
70253,140696,0
70254,140703,0
70255,140705,0
70256,140706,1
70257,140710,1
70258,140711,1
70259,140712,0
70260,140713,0
70261,140715,0
70262,140716,0
70263,140717,0
70264,140719,0
70265,140723,0
70266,140725,1
70267,140726,0
70268,140727,0
70269,140730,0
70270,140734,0
70271,140735,0
70272,140736,0
70273,140737,0
70274,140740,0
70275,140743,1
70276,140745,0
70277,140747,1
70278,140750,0
70279,140756,1
70280,140765,1
70281,140767,0
70282,140768,0
70283,140769,0
70284,140770,0
70285,140773,0
70286,140774,0
70287,140776,1
70288,140778,0
70289,140779,1
70290,140784,0
70291,140785,1
70292,140786,0
70293,140788,0
70294,140793,1
70295,140796,0
70296,140797,0
70297,140798,0
70298,140799,0
70299,140805,1
70300,140806,0
70301,140807,0
70302,140808,0
70303,140810,0
70304,140811,0
70305,140813,0
70306,140814,0
70307,140815,1
70308,140817,0
70309,140821,0
70310,140822,1
70311,140825,0
70312,140826,0
70313,140827,0
70314,140828,0
70315,140829,0
70316,140831,0
70317,140832,1
70318,140833,0
70319,140835,1
70320,140837,1
70321,140839,0
70322,140841,0
70323,140843,0
70324,140844,0
70325,140845,0
70326,140846,0
70327,140849,0
70328,140850,1
70329,140852,0
70330,140853,0
70331,140856,0
70332,140859,1
70333,140860,0
70334,140861,0
70335,140863,0
70336,140864,0
70337,140867,0
70338,140868,0
70339,140872,0
70340,140874,0
70341,140875,1
70342,140883,0
70343,140885,0
70344,140892,0
70345,140893,1
70346,140894,0
70347,140897,0
70348,140898,0
70349,140899,0
70350,140900,0
70351,140904,0
70352,140906,0
70353,140911,0
70354,140912,0
70355,140914,0
70356,140916,0
70357,140917,0
70358,140918,0
70359,140920,0
70360,140922,1
70361,140925,0
70362,140931,0
70363,140935,1
70364,140936,0
70365,140940,0
70366,140942,0
70367,140944,0
70368,140947,1
70369,140948,0
70370,140949,0
70371,140953,0
70372,140957,0
70373,140961,1
70374,140962,0
70375,140970,1
70376,140973,0
70377,140974,0
70378,140975,0
70379,140977,0
70380,140978,0
70381,140980,1
70382,140986,0
70383,140989,0
70384,140990,0
70385,140992,1
70386,140993,0
70387,140994,0
70388,140997,0
70389,140998,0
70390,141001,0
70391,141003,0
70392,141004,0
70393,141006,0
70394,141007,0
70395,141008,0
70396,141010,0
70397,141011,0
70398,141014,0
70399,141017,0
70400,141020,1
70401,141023,0
70402,141024,0
70403,141026,0
70404,141030,0
70405,141035,0
70406,141040,0
70407,141041,1
70408,141044,1
70409,141045,0
70410,141046,0
70411,141047,1
70412,141048,0
70413,141050,0
70414,141052,0
70415,141055,0
70416,141057,1
70417,141060,1
70418,141062,1
70419,141064,0
70420,141066,0
70421,141067,0
70422,141068,0
70423,141071,0
70424,141072,0
70425,141073,0
70426,141074,0
70427,141076,0
70428,141078,0
70429,141079,0
70430,141081,0
70431,141082,0
70432,141086,1
70433,141087,0
70434,141090,0
70435,141091,0
70436,141092,0
70437,141093,0
70438,141096,0
70439,141098,0
70440,141100,1
70441,141102,0
70442,141103,0
70443,141105,1
70444,141107,1
70445,141108,0
70446,141111,0
70447,141112,0
70448,141113,0
70449,141114,0
70450,141115,0
70451,141116,1
70452,141117,0
70453,141119,0
70454,141123,1
70455,141125,0
70456,141126,0
70457,141128,1
70458,141129,0
70459,141130,0
70460,141131,1
70461,141133,1
70462,141134,0
70463,141136,0
70464,141138,0
70465,141140,0
70466,141144,0
70467,141147,0
70468,141148,0
70469,141151,0
70470,141153,0
70471,141154,1
70472,141155,1
70473,141156,0
70474,141159,0
70475,141160,0
70476,141161,0
70477,141162,0
70478,141166,1
70479,141168,0
70480,141170,1
70481,141172,0
70482,141178,0
70483,141179,0
70484,141180,0
70485,141181,0
70486,141189,0
70487,141190,0
70488,141191,0
70489,141192,1
70490,141193,0
70491,141194,0
70492,141197,1
70493,141198,0
70494,141200,0
70495,141201,1
70496,141202,0
70497,141204,0
70498,141207,0
70499,141208,0
70500,141215,1
70501,141216,1
70502,141219,0
70503,141222,0
70504,141223,0
70505,141225,1
70506,141227,0
70507,141228,0
70508,141229,0
70509,141230,0
70510,141231,0
70511,141233,0
70512,141234,0
70513,141236,0
70514,141241,0
70515,141242,0
70516,141245,0
70517,141246,1
70518,141249,1
70519,141253,0
70520,141255,0
70521,141256,0
70522,141257,0
70523,141259,0
70524,141260,0
70525,141263,1
70526,141264,0
70527,141267,0
70528,141269,0
70529,141270,0
70530,141272,0
70531,141273,0
70532,141274,0
70533,141278,0
70534,141280,0
70535,141281,0
70536,141284,1
70537,141285,0
70538,141290,1
70539,141291,0
70540,141292,0
70541,141293,1
70542,141296,0
70543,141298,0
70544,141301,1
70545,141302,0
70546,141304,0
70547,141306,0
70548,141307,1
70549,141308,0
70550,141309,0
70551,141310,0
70552,141311,0
70553,141313,0
70554,141314,0
70555,141318,0
70556,141320,0
70557,141323,0
70558,141324,0
70559,141325,0
70560,141326,0
70561,141328,0
70562,141330,0
70563,141331,0
70564,141335,0
70565,141338,0
70566,141342,0
70567,141345,0
70568,141346,1
70569,141347,0
70570,141348,0
70571,141351,0
70572,141353,0
70573,141354,0
70574,141355,0
70575,141356,1
70576,141358,0
70577,141359,0
70578,141360,0
70579,141364,0
70580,141367,0
70581,141369,0
70582,141370,0
70583,141371,0
70584,141374,0
70585,141375,0
70586,141378,0
70587,141383,0
70588,141384,0
70589,141386,0
70590,141389,0
70591,141390,1
70592,141391,1
70593,141393,0
70594,141396,0
70595,141398,1
70596,141406,0
70597,141407,0
70598,141409,0
70599,141411,0
70600,141413,0
70601,141414,0
70602,141415,0
70603,141418,0
70604,141421,0
70605,141422,0
70606,141424,0
70607,141427,0
70608,141431,0
70609,141433,0
70610,141434,0
70611,141435,1
70612,141436,0
70613,141437,0
70614,141441,0
70615,141442,0
70616,141449,0
70617,141451,1
70618,141453,0
70619,141454,0
70620,141455,0
70621,141456,0
70622,141457,0
70623,141458,0
70624,141459,1
70625,141460,1
70626,141463,1
70627,141466,0
70628,141468,0
70629,141470,0
70630,141472,0
70631,141473,0
70632,141475,0
70633,141476,1
70634,141477,0
70635,141478,0
70636,141480,0
70637,141484,0
70638,141488,0
70639,141492,1
70640,141493,0
70641,141494,0
70642,141495,0
70643,141496,0
70644,141497,0
70645,141501,0
70646,141504,0
70647,141507,0
70648,141508,1
70649,141509,0
70650,141511,0
70651,141514,0
70652,141515,0
70653,141516,1
70654,141517,0
70655,141523,1
70656,141524,0
70657,141525,1
70658,141529,0
70659,141532,0
70660,141533,0
70661,141534,1
70662,141536,0
70663,141537,1
70664,141538,0
70665,141540,0
70666,141542,0
70667,141547,1
70668,141548,0
70669,141550,0
70670,141554,0
70671,141559,0
70672,141562,0
70673,141566,0
70674,141570,0
70675,141571,0
70676,141572,1
70677,141574,1
70678,141575,0
70679,141579,1
70680,141580,1
70681,141590,0
70682,141595,0
70683,141597,0
70684,141599,0
70685,141601,0
70686,141602,0
70687,141606,0
70688,141609,0
70689,141615,0
70690,141616,0
70691,141619,0
70692,141622,0
70693,141624,0
70694,141628,0
